Image1,X1,Y1,W1,H1,Image2,X2,Y2,W2,H2,Similarity,TotalProcessingTime
image_customer/11/11_2.jpg,243,39,141,199,image_customer/11/11_3.jpg,285,77,232,293,0.532642126083374,0.9979488849639891
image_customer/11/11_2.jpg,243,39,141,199,image_customer/11/11_4.jpg,575,80,284,352,0.604686975479126,0.9967219829559326
image_customer/11/11_3.jpg,285,77,232,293,image_customer/11/11_4.jpg,575,80,284,352,0.5826374292373657,0.9955592155456544
image_customer/12/12.jpg,109,61,128,159,image_customer/12/12_2.jpg,73,73,118,153,0.7364123463630676,0.9937491416931152
image_customer/12/12.jpg,109,61,128,159,image_customer/12/12_4.jpg,116,87,139,179,0.6223064064979553,1.0038630962371826
image_customer/12/12.jpg,109,61,128,159,image_customer/12/12_3.jpg,71,53,94,122,0.6620103120803833,1.006528377532959
image_customer/12/12_2.jpg,73,73,118,153,image_customer/12/12_4.jpg,116,87,139,179,0.5655916929244995,1.333232879638672
image_customer/12/12_2.jpg,73,73,118,153,image_customer/12/12_3.jpg,71,53,94,122,0.6687314510345459,1.4395241737365725
image_customer/12/12_4.jpg,116,87,139,179,image_customer/12/12_3.jpg,71,53,94,122,0.5699415802955627,1.444584846496582
image_customer/13/13.jpg,281,53,137,180,image_customer/13/13_4.jpg,244,41,186,253,0.6039016246795654,1.1841211318969729
image_customer/13/13.jpg,281,53,137,180,image_customer/13/13_3.jpg,196,36,122,164,0.727512776851654,1.0028307437896729
image_customer/13/13.jpg,281,53,137,180,image_customer/13/13_2.jpg,218,98,175,222,0.5844494104385376,0.9931395053863524
image_customer/13/13_4.jpg,244,41,186,253,image_customer/13/13_3.jpg,196,36,122,164,0.6210309863090515,1.0080485343933103
image_customer/13/13_4.jpg,244,41,186,253,image_customer/13/13_2.jpg,218,98,175,222,0.5967803001403809,0.9997506141662598
image_customer/13/13_3.jpg,196,36,122,164,image_customer/13/13_2.jpg,218,98,175,222,0.597987174987793,1.0086114406585691
image_customer/14/14.jpg,102,71,228,307,image_customer/14/14_2.jpg,154,28,277,381,0.697239100933075,1.0035324096679688
image_customer/14/14.jpg,102,71,228,307,image_customer/14/14_3.jpg,293,97,251,342,0.7138128876686096,1.0032505989074707
image_customer/14/14.jpg,102,71,228,307,image_customer/14/14_4.jpg,328,87,218,287,0.7991594076156616,1.0269083976745603
image_customer/14/14_2.jpg,154,28,277,381,image_customer/14/14_3.jpg,293,97,251,342,0.6901047229766846,1.013499736785889
image_customer/14/14_2.jpg,154,28,277,381,image_customer/14/14_4.jpg,328,87,218,287,0.6756342649459839,1.4040377140045166
image_customer/14/14_3.jpg,293,97,251,342,image_customer/14/14_4.jpg,328,87,218,287,0.7100396752357483,1.4116902351379397
image_customer/15/15.jpg,391,61,218,317,image_customer/15/15_2.jpg,207,74,224,299,0.7063830494880676,1.370213508605957
image_customer/15/15.jpg,391,61,218,317,image_customer/15/15_3.jpg,266,55,148,208,0.8405519723892212,1.0696794986724854
image_customer/15/15.jpg,391,61,218,317,image_customer/15/15_4.jpg,414,45,152,214,0.7462355494499207,1.0045907497406006
image_customer/15/15_2.jpg,207,74,224,299,image_customer/15/15_3.jpg,266,55,148,208,0.7055574059486389,1.0043354034423828
image_customer/15/15_2.jpg,207,74,224,299,image_customer/15/15_4.jpg,414,45,152,214,0.6649158000946045,1.001011848449707
image_customer/15/15_3.jpg,266,55,148,208,image_customer/15/15_4.jpg,414,45,152,214,0.7808995842933655,0.9966518878936768
image_customer/16/16.jpg,184,118,170,248,image_customer/16/16_2.jpg,355,15,236,347,0.7682870626449585,0.9999833106994628
image_customer/16/16.jpg,184,118,170,248,image_customer/16/16_3.jpg,177,48,122,172,0.6071970462799072,1.0006494522094729
image_customer/16/16.jpg,184,118,170,248,image_customer/16/16_4.jpg,113,15,71,99,0.7304729223251343,1.0077829360961914
image_customer/16/16_2.jpg,355,15,236,347,image_customer/16/16_3.jpg,177,48,122,172,0.5535473823547363,0.998647689819336
image_customer/16/16_2.jpg,355,15,236,347,image_customer/16/16_4.jpg,113,15,71,99,0.6417993903160095,1.0525562763214111
image_customer/16/16_3.jpg,177,48,122,172,image_customer/16/16_4.jpg,113,15,71,99,0.6424747705459595,1.442255973815918
image_customer/17/17.jpg,265,126,269,377,image_customer/17/17_2.jpg,376,88,171,238,0.6733452677726746,1.417860746383667
image_customer/17/17.jpg,265,126,269,377,image_customer/17/17_3.jpg,156,47,139,199,0.6224208474159241,1.3491809368133545
image_customer/17/17.jpg,265,126,269,377,image_customer/17/17_4.jpg,78,42,105,149,0.5578711032867432,1.0347206592559814
image_customer/17/17_2.jpg,376,88,171,238,image_customer/17/17_3.jpg,156,47,139,199,0.6164071559906006,1.0043702125549316
image_customer/17/17_2.jpg,376,88,171,238,image_customer/17/17_4.jpg,78,42,105,149,0.6693686842918396,1.0081095695495603
image_customer/17/17_3.jpg,156,47,139,199,image_customer/17/17_4.jpg,78,42,105,149,0.584215521812439,1.0005347728729248
image_customer/18/18.jpg,373,85,718,890,image_customer/18/18_2.jpg,337,229,556,694,0.7810035943984985,1.014585256576538
image_customer/18/18.jpg,373,85,718,890,image_customer/18/18_3.jpg,102,54,168,207,0.7165396213531494,1.003385066986084
image_customer/18/18.jpg,373,85,718,890,image_customer/18/18_4.jpg,491,95,356,464,0.7623734474182129,1.0072529315948486
image_customer/18/18_2.jpg,337,229,556,694,image_customer/18/18_3.jpg,102,54,168,207,0.7778866291046143,1.0107154846191406
image_customer/18/18_2.jpg,337,229,556,694,image_customer/18/18_4.jpg,491,95,356,464,0.6644198298454285,1.0270066261291504
image_customer/18/18_3.jpg,102,54,168,207,image_customer/18/18_4.jpg,491,95,356,464,0.6934300661087036,1.2411696910858154
image_customer/19/19.jpg,508,142,345,486,image_customer/19/19_2.jpg,406,108,240,335,0.6474406719207764,1.4380221366882324
image_customer/19/19.jpg,508,142,345,486,image_customer/19/19_3.jpg,416,158,402,552,0.6276906132698059,1.3985035419464111
image_customer/19/19.jpg,508,142,345,486,image_customer/19/19_4.jpg,197,271,428,586,0.6888037323951721,1.15885329246521
image_customer/19/19_2.jpg,406,108,240,335,image_customer/19/19_3.jpg,416,158,402,552,0.6366139054298401,1.003098487854004
image_customer/19/19_2.jpg,406,108,240,335,image_customer/19/19_4.jpg,197,271,428,586,0.5694478154182434,0.997307062149048
image_customer/19/19_3.jpg,416,158,402,552,image_customer/19/19_4.jpg,197,271,428,586,0.5309911966323853,0.9947991371154784
image_customer/2/2.jpg,309,68,198,265,image_customer/2/2_2.jpg,196,35,153,222,0.5870593190193176,1.0003740787506104
image_customer/2/2.jpg,309,68,198,265,image_customer/2/2_3.jpg,504,150,301,393,0.5201286673545837,1.0018506050109863
image_customer/2/2.jpg,309,68,198,265,image_customer/2/2_4.jpg,273,25,179,239,0.5015959739685059,0.9993364810943604
image_customer/2/2_2.jpg,196,35,153,222,image_customer/2/2_3.jpg,504,150,301,393,0.4582729637622833,1.0035264492034912
image_customer/2/2_2.jpg,196,35,153,222,image_customer/2/2_4.jpg,273,25,179,239,0.5012174248695374,0.9985861778259276
image_customer/2/2_3.jpg,504,150,301,393,image_customer/2/2_4.jpg,273,25,179,239,0.4839763939380646,0.9968481063842772
image_customer/20/20.jpg,51,23,82,112,image_customer/20/20_2.jpg,169,65,123,156,0.4314190745353699,1.4000282287597656
image_customer/20/20.jpg,51,23,82,112,image_customer/20/20_3.jpg,194,155,234,339,0.3313245773315429,1.4120547771453855
image_customer/20/20.jpg,51,23,82,112,image_customer/20/20_4.jpg,426,84,317,377,0.4507697522640228,1.3598747253417969
image_customer/20/20_2.jpg,169,65,123,156,image_customer/20/20_3.jpg,194,155,234,339,0.4840409457683563,1.0315110683441162
image_customer/20/20_2.jpg,169,65,123,156,image_customer/20/20_4.jpg,426,84,317,377,0.5383918881416321,0.9948053359985352
image_customer/20/20_3.jpg,194,155,234,339,image_customer/20/20_4.jpg,426,84,317,377,0.2874901890754699,1.0054924488067627
image_customer/21/21.jpg,173,24,151,220,image_customer/21/21_3.jpg,176,36,183,285,0.6335102915763855,1.0007290840148926
image_customer/21/21.jpg,173,24,151,220,image_customer/21/21_2.jpg,102,13,65,97,0.6565077900886536,1.0033628940582275
image_customer/21/21.jpg,173,24,151,220,image_customer/21/21_4.jpg,71,16,78,110,0.663313627243042,1.0393948554992676
image_customer/21/21_3.jpg,176,36,183,285,image_customer/21/21_2.jpg,102,13,65,97,0.625527024269104,1.001591444015503
image_customer/21/21_3.jpg,176,36,183,285,image_customer/21/21_4.jpg,71,16,78,110,0.6257992386817932,1.00073504447937
image_customer/21/21_2.jpg,102,13,65,97,image_customer/21/21_4.jpg,71,16,78,110,0.6135850548744202,1.009925365447998
image_customer/22/22.jpg,71,28,55,78,image_customer/22/22_3.jpg,479,109,160,234,0.5903157591819763,1.085296392440796
image_customer/22/22.jpg,71,28,55,78,image_customer/22/]22_2.jpg,1283,219,556,808,0.6608498692512512,1.4255454540252686
image_customer/22/22.jpg,71,28,55,78,image_customer/22/22_4.jpg,470,119,260,336,0.698612630367279,1.425281286239624
image_customer/22/22_3.jpg,479,109,160,234,image_customer/22/]22_2.jpg,1283,219,556,808,0.668807864189148,1.315685749053955
image_customer/22/22_3.jpg,479,109,160,234,image_customer/22/22_4.jpg,470,119,260,336,0.553285539150238,1.021378517150879
image_customer/22/]22_2.jpg,1283,219,556,808,image_customer/22/22_4.jpg,470,119,260,336,0.6425184011459351,1.0280909538269043
image_customer/23/23.jpg,348,160,401,528,image_customer/23/23_2.jpg,114,50,158,204,0.6451383829116821,1.0132513046264648
image_customer/23/23.jpg,348,160,401,528,image_customer/23/23_3.jpg,829,81,246,343,0.7456013560295105,1.0087857246398926
image_customer/23/23.jpg,348,160,401,528,image_customer/23/23_4.jpg,517,69,165,215,0.5750508308410645,1.0150740146636963
image_customer/23/23_2.jpg,114,50,158,204,image_customer/23/23_3.jpg,829,81,246,343,0.6426958441734314,1.0077083110809326
image_customer/23/23_2.jpg,114,50,158,204,image_customer/23/23_4.jpg,517,69,165,215,0.6208037734031677,1.0051765441894531
image_customer/23/23_3.jpg,829,81,246,343,image_customer/23/23_4.jpg,517,69,165,215,0.6006252765655518,1.0084497928619385
image_customer/24/24.jpg,211,88,208,262,image_customer/24/24_4.jpg,265,315,544,713,0.5680445432662964,1.01483416557312
image_customer/24/24.jpg,211,88,208,262,image_customer/24/24_2.jpg,117,28,41,53,0.5265059471130371,1.3160760402679443
image_customer/24/24.jpg,211,88,208,262,image_customer/24/24_3.jpg,110,42,85,104,0.6340602040290833,1.502668380737305
image_customer/24/24_4.jpg,265,315,544,713,image_customer/24/24_2.jpg,117,28,41,53,0.4681771099567413,1.3909790515899658
image_customer/24/24_4.jpg,265,315,544,713,image_customer/24/24_3.jpg,110,42,85,104,0.601443886756897,1.1432209014892578
image_customer/24/24_2.jpg,117,28,41,53,image_customer/24/24_3.jpg,110,42,85,104,0.481335699558258,0.9978082180023192
image_customer/25/25.jpg,97,61,173,246,image_customer/25/25_2.jpg,254,85,142,194,0.6574184894561768,0.9995715618133544
image_customer/25/25.jpg,97,61,173,246,image_customer/25/25_3.jpg,304,259,405,546,0.7368004322052002,0.997962474822998
image_customer/25/25.jpg,97,61,173,246,image_customer/25/25_4.jpg,704,168,424,578,0.7241467833518982,0.998814344406128
image_customer/25/25_2.jpg,254,85,142,194,image_customer/25/25_3.jpg,304,259,405,546,0.6509137153625488,1.0027427673339844
image_customer/25/25_2.jpg,254,85,142,194,image_customer/25/25_4.jpg,704,168,424,578,0.674885630607605,1.025418996810913
image_customer/25/25_3.jpg,304,259,405,546,image_customer/25/25_4.jpg,704,168,424,578,0.7342883348464966,1.0182230472564695
image_customer/26/26.jpg,271,226,574,821,image_customer/26/26_2.jpg,221,67,158,225,0.4817265272140503,1.0183429718017578
image_customer/26/26.jpg,271,226,574,821,image_customer/26/26_3.jpg,281,85,210,316,0.2962537705898285,1.1000645160675049
image_customer/26/26.jpg,271,226,574,821,image_customer/26/26_4.jpg,960,534,797,1175,0.5952794551849365,1.4040265083312988
image_customer/26/26_2.jpg,221,67,158,225,image_customer/26/26_3.jpg,281,85,210,316,0.2194112986326217,1.4085516929626465
image_customer/26/26_2.jpg,221,67,158,225,image_customer/26/26_4.jpg,960,534,797,1175,0.4800690710544586,1.164468765258789
image_customer/26/26_3.jpg,281,85,210,316,image_customer/26/26_4.jpg,960,534,797,1175,0.3024099469184875,1.028026103973389
image_customer/27/27.jpg,219,92,272,399,image_customer/27/27_2.jpg,154,138,334,458,0.5627700686454773,1.032750368118286
image_customer/27/27.jpg,219,92,272,399,image_customer/27/27_3.jpg,105,103,168,242,0.5405568480491638,0.9985435009002686
image_customer/27/27.jpg,219,92,272,399,image_customer/27/27_4.jpg,119,134,272,384,0.6304596662521362,1.005789279937744
image_customer/27/27_2.jpg,154,138,334,458,image_customer/27/27_3.jpg,105,103,168,242,0.6123894453048706,1.008683204650879
image_customer/27/27_2.jpg,154,138,334,458,image_customer/27/27_4.jpg,119,134,272,384,0.5953003168106079,1.000349760055542
image_customer/27/27_3.jpg,105,103,168,242,image_customer/27/27_4.jpg,119,134,272,384,0.5887352228164673,1.004929780960083
image_customer/28/28.jpg,292,91,258,290,image_customer/28/28_2.jpg,206,43,184,198,0.8296573758125305,1.0061681270599363
image_customer/28/28.jpg,292,91,258,290,image_customer/28/28_3.jpg,71,19,115,133,0.7867336273193359,1.2297706604003906
image_customer/28/28.jpg,292,91,258,290,image_customer/28/28_4.jpg,393,95,310,313,0.723753809928894,1.444591045379639
image_customer/28/28_2.jpg,206,43,184,198,image_customer/28/28_3.jpg,71,19,115,133,0.732383668422699,1.4839444160461426
image_customer/28/28_2.jpg,206,43,184,198,image_customer/28/28_4.jpg,393,95,310,313,0.7553730607032776,1.1955623626708984
image_customer/28/28_3.jpg,71,19,115,133,image_customer/28/28_4.jpg,393,95,310,313,0.689679741859436,0.999316930770874
image_customer/29/29.jpg,112,252,416,516,image_customer/29/29_3.jpg,546,148,137,183,0.6518182754516602,0.99784255027771
image_customer/29/29.jpg,112,252,416,516,image_customer/29/29_4.jpg,52,97,201,274,0.6072455644607544,0.997429609298706
image_customer/29/29.jpg,112,252,416,516,image_customer/29/29_2.jpg,233,53,81,116,0.6863301992416382,1.000368356704712
image_customer/29/29_3.jpg,546,148,137,183,image_customer/29/29_4.jpg,52,97,201,274,0.702827513217926,0.9950101375579834
image_customer/29/29_3.jpg,546,148,137,183,image_customer/29/29_2.jpg,233,53,81,116,0.6912708282470703,1.005380392074585
image_customer/29/29_4.jpg,52,97,201,274,image_customer/29/29_2.jpg,233,53,81,116,0.7054746747016907,1.0115525722503662
image_customer/3/3.jpg,198,55,102,146,image_customer/3/3_2.jpg,148,78,147,213,0.3707207143306732,1.0386056900024414
image_customer/3/3.jpg,198,55,102,146,image_customer/3/3_3.jpg,54,22,95,120,0.2414488047361374,1.0050110816955566
image_customer/3/3.jpg,198,55,102,146,image_customer/3/3_4.jpg,78,271,316,420,0.3591275513172149,1.33821439743042
image_customer/3/3_2.jpg,148,78,147,213,image_customer/3/3_3.jpg,54,22,95,120,0.2444053292274475,1.4706544876098633
image_customer/3/3_2.jpg,148,78,147,213,image_customer/3/3_4.jpg,78,271,316,420,0.3669746816158294,1.3859612941741943
image_customer/3/3_3.jpg,54,22,95,120,image_customer/3/3_4.jpg,78,271,316,420,0.2810538113117218,1.152815818786621
image_customer/30/30.jpg,168,141,227,294,image_customer/30/30_2.jpg,52,47,97,129,0.6545479893684387,0.998164176940918
image_customer/30/30.jpg,168,141,227,294,image_customer/30/30_3.jpg,61,51,92,133,0.6211925745010376,1.0060186386108398
image_customer/30/30.jpg,168,141,227,294,image_customer/30/30_4.jpg,45,57,96,142,0.7103961110115051,1.0166845321655271
image_customer/30/30_2.jpg,52,47,97,129,image_customer/30/30_3.jpg,61,51,92,133,0.5700892210006714,1.0199809074401855
image_customer/30/30_2.jpg,52,47,97,129,image_customer/30/30_4.jpg,45,57,96,142,0.6797599792480469,1.0007073879241943
image_customer/30/30_3.jpg,61,51,92,133,image_customer/30/30_4.jpg,45,57,96,142,0.6582558751106262,1.0718438625335691
image_customer/31/31.jpg,560,87,291,389,image_customer/31/31_2.jpg,407,157,243,314,0.3452976942062378,1.4445743560791016
image_customer/31/31.jpg,560,87,291,389,image_customer/31/31_3.jpg,199,168,403,522,0.8040481805801392,1.430396556854248
image_customer/31/31.jpg,560,87,291,389,image_customer/31/31_4.jpg,34,75,112,128,0.5977716445922852,1.5605518817901611
image_customer/31/31_2.jpg,407,157,243,314,image_customer/31/31_3.jpg,199,168,403,522,0.3005158305168152,1.5427277088165283
image_customer/31/31_2.jpg,407,157,243,314,image_customer/31/31_4.jpg,34,75,112,128,0.3159256875514984,1.466066598892212
image_customer/31/31_3.jpg,199,168,403,522,image_customer/31/31_4.jpg,34,75,112,128,0.6540233492851257,1.2436046600341797
image_customer/32/32.jpg,163,125,253,347,image_customer/32/32_3.jpg,33,44,110,156,0.5697315335273743,0.9970204830169678
image_customer/32/32.jpg,163,125,253,347,image_customer/32/32_2.jpg,290,72,174,237,0.6604683995246887,0.9984393119812012
image_customer/32/32.jpg,163,125,253,347,image_customer/32/32_4.jpg,197,58,105,145,0.5904744267463684,0.9966428279876708
image_customer/32/32_3.jpg,33,44,110,156,image_customer/32/32_2.jpg,290,72,174,237,0.5427998304367065,1.001620531082153
image_customer/32/32_3.jpg,33,44,110,156,image_customer/32/32_4.jpg,197,58,105,145,0.4189752638339996,1.004197120666504
image_customer/32/32_2.jpg,290,72,174,237,image_customer/32/32_4.jpg,197,58,105,145,0.5693501830101013,1.0042791366577148
image_customer/33/33.jpg,40,41,117,157,image_customer/33/33_2.jpg,201,130,228,322,0.5142953991889954,1.0091955661773682
image_customer/33/33.jpg,40,41,117,157,image_customer/33/33_4.jpg,321,190,317,438,0.7106379866600037,1.0194494724273682
image_customer/33/33.jpg,40,41,117,157,image_customer/33/33_3.jpg,36,47,100,143,0.6239545941352844,1.013864517211914
image_customer/33/33_2.jpg,201,130,228,322,image_customer/33/33_4.jpg,321,190,317,438,0.5466029047966003,1.2588541507720947
image_customer/33/33_2.jpg,201,130,228,322,image_customer/33/33_3.jpg,36,47,100,143,0.6027629375457764,1.422100305557251
image_customer/33/33_4.jpg,321,190,317,438,image_customer/33/33_3.jpg,36,47,100,143,0.5710701942443848,1.4077749252319336
image_customer/34/34.jpg,56,54,74,104,image_customer/34/34_2.jpg,105,26,73,97,0.3113554120063782,1.1627161502838137
image_customer/34/34.jpg,56,54,74,104,image_customer/34/34_3.jpg,514,149,278,387,0.552068829536438,0.9941937923431396
image_customer/34/34.jpg,56,54,74,104,image_customer/34/34_4.jpg,298,331,583,759,0.5405944585800171,0.9974374771118164
image_customer/34/34_2.jpg,105,26,73,97,image_customer/34/34_3.jpg,514,149,278,387,0.4488144814968109,1.0022130012512207
image_customer/34/34_2.jpg,105,26,73,97,image_customer/34/34_4.jpg,298,331,583,759,0.4106653332710266,1.0401864051818848
image_customer/34/34_3.jpg,514,149,278,387,image_customer/34/34_4.jpg,298,331,583,759,0.5984170436859131,1.0052762031555176
image_customer/35/35.jpg,102,151,384,553,image_customer/35/35_2.jpg,270,276,872,1162,0.4376560747623443,1.002763032913208
image_customer/35/35.jpg,102,151,384,553,image_customer/35/35_3.jpg,224,141,211,287,0.5557209253311157,0.9930548667907716
image_customer/35/35.jpg,102,151,384,553,image_customer/35/35_4.jpg,931,823,1367,1847,0.5882977843284607,1.004157781600952
image_customer/35/35_2.jpg,270,276,872,1162,image_customer/35/35_3.jpg,224,141,211,287,0.5311818718910217,1.2241315841674805
image_customer/35/35_2.jpg,270,276,872,1162,image_customer/35/35_4.jpg,931,823,1367,1847,0.3939161598682403,1.4237611293792725
image_customer/35/35_3.jpg,224,141,211,287,image_customer/35/35_4.jpg,931,823,1367,1847,0.5280807018280029,1.422207593917847
image_customer/36/36.jpg,207,31,103,143,image_customer/36/36_2.jpg,71,39,69,98,0.4820975959300995,1.0398318767547607
image_customer/36/36.jpg,207,31,103,143,image_customer/36/36_3.jpg,859,280,224,326,0.3835059702396393,0.9948689937591552
image_customer/36/36.jpg,207,31,103,143,image_customer/36/36_4.jpg,134,32,69,92,0.6282783150672913,0.996607542037964
image_customer/36/36_2.jpg,71,39,69,98,image_customer/36/36_3.jpg,859,280,224,326,0.5697054266929626,0.994837760925293
image_customer/36/36_2.jpg,71,39,69,98,image_customer/36/36_4.jpg,134,32,69,92,0.5238483548164368,0.999082088470459
image_customer/36/36_3.jpg,859,280,224,326,image_customer/36/36_4.jpg,134,32,69,92,0.5444782376289368,0.992908239364624
image_customer/37/37.jpg,489,147,590,923,image_customer/37/37_2.jpg,325,134,152,219,0.5244808197021484,1.0167090892791748
image_customer/37/37.jpg,489,147,590,923,image_customer/37/37_3.jpg,83,0,102,122,0.5863689184188843,1.0001485347747805
image_customer/37/37.jpg,489,147,590,923,image_customer/37/37_4.jpg,118,24,83,107,0.3185632228851318,0.9932427406311036
image_customer/37/37_2.jpg,325,134,152,219,image_customer/37/37_3.jpg,83,0,102,122,0.4594990909099579,1.2389614582061768
image_customer/37/37_2.jpg,325,134,152,219,image_customer/37/37_4.jpg,118,24,83,107,0.3005207777023315,1.40496826171875
image_customer/37/37_3.jpg,83,0,102,122,image_customer/37/37_4.jpg,118,24,83,107,0.4310041964054107,1.4021432399749756
image_customer/38/38.jpg,108,24,74,102,image_customer/38/38_2.jpg,125,21,134,165,0.5251337885856628,1.293412446975708
image_customer/38/38.jpg,108,24,74,102,image_customer/38/38_3.jpg,178,80,244,302,0.4349965453147888,0.9911634922027588
image_customer/38/38.jpg,108,24,74,102,image_customer/38/38_4.jpg,44,50,80,98,0.5514780282974243,0.9978923797607422
image_customer/38/38_2.jpg,125,21,134,165,image_customer/38/38_3.jpg,178,80,244,302,0.5845854878425598,0.9928500652313232
image_customer/38/38_2.jpg,125,21,134,165,image_customer/38/38_4.jpg,44,50,80,98,0.6453208923339844,1.0013015270233154
image_customer/38/38_3.jpg,178,80,244,302,image_customer/38/38_4.jpg,44,50,80,98,0.5910122394561768,1.0113613605499268
image_customer/39/39.jpg,255,67,214,303,image_customer/39/39_2.jpg,595,281,355,472,0.61085045337677,1.032578468322754
image_customer/39/39.jpg,255,67,214,303,image_customer/39/39_4.jpg,505,56,213,279,0.5638797283172607,1.0037941932678225
image_customer/39/39.jpg,255,67,214,303,image_customer/39/39_3.jpg,322,421,701,902,0.5735648274421692,0.9954745769500732
image_customer/39/39_2.jpg,595,281,355,472,image_customer/39/39_4.jpg,505,56,213,279,0.5881375670433044,0.993051528930664
image_customer/39/39_2.jpg,595,281,355,472,image_customer/39/39_3.jpg,322,421,701,902,0.6469362378120422,1.24949049949646
image_customer/39/39_4.jpg,505,56,213,279,image_customer/39/39_3.jpg,322,421,701,902,0.6236072778701782,1.4483299255371094
image_customer/4/4.jpg,352,123,243,342,image_customer/4/4_2.jpg,283,133,258,360,0.6924819350242615,1.3919811248779297
image_customer/4/4.jpg,352,123,243,342,image_customer/4/4_3.jpg,352,96,193,287,0.5994155406951904,1.147428035736084
image_customer/4/4.jpg,352,123,243,342,image_customer/4/4_4.jpg,173,34,262,379,0.6023805141448975,1.0282371044158936
image_customer/4/4_2.jpg,283,133,258,360,image_customer/4/4_3.jpg,352,96,193,287,0.6214659810066223,0.9947946071624756
image_customer/4/4_2.jpg,283,133,258,360,image_customer/4/4_4.jpg,173,34,262,379,0.5405201315879822,0.9975509643554688
image_customer/4/4_3.jpg,352,96,193,287,image_customer/4/4_4.jpg,173,34,262,379,0.6611627340316772,0.9944443702697754
image_customer/40/40.jpg,65,52,83,115,image_customer/40/40_2.jpg,204,52,138,183,0.5240598917007446,1.0017402172088623
image_customer/40/40.jpg,65,52,83,115,image_customer/40/40_3.jpg,327,278,557,771,0.6131476759910583,0.994316577911377
image_customer/40/40.jpg,65,52,83,115,image_customer/40/40_4.jpg,424,286,459,598,0.5131124258041382,1.0036804676055908
image_customer/40/40_2.jpg,204,52,138,183,image_customer/40/40_3.jpg,327,278,557,771,0.5465379953384399,0.9947011470794678
image_customer/40/40_2.jpg,204,52,138,183,image_customer/40/40_4.jpg,424,286,459,598,0.533610463142395,1.000295877456665
image_customer/40/40_3.jpg,327,278,557,771,image_customer/40/40_4.jpg,424,286,459,598,0.6613936424255371,1.478567361831665
image_customer/41/41.jpg,120,86,216,325,image_customer/41/41_2.jpg,111,144,312,466,0.8064711689949036,1.4781837463378906
image_customer/41/41.jpg,120,86,216,325,image_customer/41/41_3.jpg,760,351,657,963,0.576577365398407,1.3343207836151123
image_customer/41/41.jpg,120,86,216,325,image_customer/41/41_4.jpg,152,166,368,490,0.6476279497146606,1.0403835773468018
image_customer/41/41_2.jpg,111,144,312,466,image_customer/41/41_3.jpg,760,351,657,963,0.5765483975410461,1.0039422512054443
image_customer/41/41_2.jpg,111,144,312,466,image_customer/41/41_4.jpg,152,166,368,490,0.5987704396247864,1.0060713291168213
image_customer/41/41_3.jpg,760,351,657,963,image_customer/41/41_4.jpg,152,166,368,490,0.448940098285675,0.9994227886199952
image_customer/42/42.jpg,60,33,94,133,image_customer/42/42_2.jpg,267,57,137,191,0.6400566697120667,1.0019199848175049
image_customer/42/42.jpg,60,33,94,133,image_customer/42/42_3.jpg,349,74,234,324,0.4765956103801727,0.992340326309204
image_customer/42/42.jpg,60,33,94,133,image_customer/42/42_4.jpg,288,207,410,586,0.5282837152481079,1.0298540592193604
image_customer/42/42_2.jpg,267,57,137,191,image_customer/42/42_3.jpg,349,74,234,324,0.5563774704933167,0.9994492530822754
image_customer/42/42_2.jpg,267,57,137,191,image_customer/42/42_4.jpg,288,207,410,586,0.6175116896629333,0.9942865371704102
