Image1,X1,Y1,W1,H1,Image2,X2,Y2,W2,H2,Similarity,TotalProcessingTime
image_customer/29/29_2.jpg,233,53,81,116,image_customer/43/43_2.jpg,289,193,435,654,0.0554232820868492,1.0058870315551758
image_customer/18/18_4.jpg,491,95,356,464,image_customer/25/25_4.jpg,704,168,424,578,0.1035027205944061,1.0029044151306152
image_customer/17/17_4.jpg,78,42,105,149,image_customer/8/8.jpg,35,74,107,129,0.0468048155307769,1.0054938793182373
image_customer/49/49_2.jpg,64,27,86,127,image_customer/5/5_2.jpg,208,38,175,239,0.1142427399754524,1.0379252433776855
image_customer/33/33.jpg,40,41,117,157,image_customer/72/72_3.jpg,316,502,153,197,-0.0744447261095047,0.9948313236236572
image_customer/40/40_3.jpg,327,278,557,771,image_customer/63/63_2.jpg,521,317,778,1146,0.0341578423976898,0.9949839115142822
image_customer/17/17_3.jpg,156,47,139,199,image_customer/69/69_4.jpg,449,149,317,411,0.0283723771572113,0.9990444183349608
image_customer/54/54_4.jpg,931,295,283,384,image_customer/55/55_2.jpg,59,54,114,151,0.0844844207167625,0.9978275299072266
image_customer/24/24_2.jpg,117,28,41,53,image_customer/61/61_2.jpg,152,28,147,218,-0.0347942486405372,1.0906295776367188
image_customer/12/12_3.jpg,71,53,94,122,image_customer/70/70_2.jpg,213,34,107,146,0.0488496385514736,1.425809621810913
image_customer/64/64_3.jpg,76,25,53,72,image_customer/9/9_4.jpg,435,157,187,252,-0.0177116468548774,1.4284882545471191
image_customer/59/59.jpg,215,199,196,281,image_customer/7/7.jpg,104,88,145,189,-0.025714511051774,1.3730740547180176
image_customer/32/32_4.jpg,197,58,105,145,image_customer/51/51_3.jpg,208,48,148,195,0.1055891960859298,1.023118495941162
image_customer/25/25_3.jpg,304,259,405,546,image_customer/33/33.jpg,40,41,117,157,-0.0047698719426989,1.0245773792266846
image_customer/2/2_2.jpg,196,35,153,222,image_customer/43/43.jpg,64,82,282,443,-0.0372793450951576,1.428048610687256
image_customer/1/1_4.jpg,359,276,273,349,image_customer/68/68_2.jpg,44,56,209,278,0.0095207151025533,1.4423518180847168
image_customer/4/4.jpg,352,123,243,342,image_customer/70/70_2.jpg,213,34,107,146,-0.0297526568174362,1.3698151111602783
image_customer/13/13_3.jpg,196,36,122,164,image_customer/23/23_2.jpg,114,50,158,204,0.1018027141690254,1.0490193367004397
image_customer/22/]22_2.jpg,1283,219,556,808,image_customer/46/46.jpg,260,74,265,424,0.0298300515860319,1.0136570930480957
image_customer/42/42_2.jpg,267,57,137,191,image_customer/44/44_2.jpg,81,71,192,254,0.0086651444435119,1.017326831817627
image_customer/61/61.jpg,77,21,67,103,image_customer/67/67_2.jpg,323,245,385,578,0.1299818903207779,1.355990648269653
image_customer/16/16.jpg,184,118,170,248,image_customer/5/5_2.jpg,208,38,175,239,0.1295473128557205,1.4186451435089111
image_customer/26/26.jpg,271,226,574,821,image_customer/5/5_2.jpg,208,38,175,239,-0.0137149123474955,1.3907337188720703
image_customer/23/23_3.jpg,829,81,246,343,image_customer/60/60_3.jpg,145,25,48,63,0.0142545169219374,1.1640665531158447
image_customer/19/19_3.jpg,416,158,402,552,image_customer/23/23_3.jpg,829,81,246,343,0.0754711627960205,0.9993748664855956
image_customer/59/59.jpg,215,199,196,281,image_customer/61/61_2.jpg,152,28,147,218,0.0442032441496849,1.0062527656555176
image_customer/31/31_4.jpg,34,75,112,128,image_customer/68/68.jpg,65,40,107,142,0.0725235342979431,1.0069801807403564
image_customer/13/13.jpg,281,53,137,180,image_customer/41/41_2.jpg,111,144,312,466,0.0348876826465129,0.9980964660644532
image_customer/11/11_3.jpg,285,77,232,293,image_customer/18/18_3.jpg,102,54,168,207,0.0720434859395027,1.0222797393798828
image_customer/52/52_3.jpg,156,146,325,430,image_customer/63/63_2.jpg,521,317,778,1146,-0.0379591472446918,1.015669584274292
image_customer/51/51_4.jpg,70,59,107,137,image_customer/59/59_2.jpg,115,39,74,100,-0.030854070559144,1.0003089904785156
image_customer/48/48_3.jpg,709,252,658,925,image_customer/62/62_2.jpg,115,63,131,181,-0.0756102204322815,1.0078275203704834
image_customer/42/42_4.jpg,288,207,410,586,image_customer/63/63_2.jpg,521,317,778,1146,-0.0262693651020526,1.0054233074188232
image_customer/29/29_3.jpg,546,148,137,183,image_customer/54/54_4.jpg,931,295,283,384,-0.089323379099369,1.3927297592163086
image_customer/18/18_3.jpg,102,54,168,207,image_customer/51/51.jpg,176,173,248,319,0.0658315941691398,1.428266525268555
image_customer/11/11_3.jpg,285,77,232,293,image_customer/52/52.jpg,166,120,285,387,0.0621898099780082,1.368549346923828
image_customer/16/16_4.jpg,113,15,71,99,image_customer/64/64_3.jpg,76,25,53,72,0.0638465136289596,1.0646693706512451
image_customer/52/52_2.jpg,331,196,181,237,image_customer/53/53_4.jpg,756,100,443,658,-0.0424995049834251,1.036036491394043
image_customer/65/65_2.jpg,884,202,358,497,image_customer/9/9_3.jpg,387,374,627,891,-0.0570489503443241,1.0003974437713623
image_customer/24/24.jpg,211,88,208,262,image_customer/8/8.jpg,35,74,107,129,-0.0139454379677772,0.999664545059204
image_customer/30/30.jpg,168,141,227,294,image_customer/33/33.jpg,40,41,117,157,-0.0283750463277101,0.9998993873596193
image_customer/31/31.jpg,560,87,291,389,image_customer/68/68.jpg,65,40,107,142,0.0026384636294096,1.0214438438415527
image_customer/13/13_4.jpg,244,41,186,253,image_customer/66/66_4.jpg,389,91,220,347,0.0395651087164878,0.9977054595947266
image_customer/34/34.jpg,56,54,74,104,image_customer/68/68_3.jpg,318,45,103,131,0.1211533918976783,0.9966726303100586
image_customer/32/32_4.jpg,197,58,105,145,image_customer/53/53_2.jpg,45,16,68,103,0.0454070381820201,0.999213457107544
image_customer/57/57_2.jpg,729,240,457,603,image_customer/72/72_2.jpg,488,647,834,1081,-0.0120033547282218,1.1324923038482666
image_customer/26/26_4.jpg,960,534,797,1175,image_customer/35/35.jpg,102,151,384,553,0.0482702292501926,1.5486998558044434
image_customer/42/42_2.jpg,267,57,137,191,image_customer/66/66.jpg,47,56,86,137,-0.0235919412225484,1.3693714141845703
image_customer/30/30_3.jpg,61,51,92,133,image_customer/54/54_3.jpg,307,65,193,261,-0.0245003793388605,1.1767747402191162
image_customer/15/15_4.jpg,414,45,152,214,image_customer/46/46_2.jpg,118,32,65,92,0.1014830619096756,1.0021414756774902
image_customer/12/12_2.jpg,73,73,118,153,image_customer/13/13_2.jpg,218,98,175,222,-0.0073145050555467,1.0012872219085691
image_customer/15/15.jpg,391,61,218,317,image_customer/59/59.jpg,215,199,196,281,-0.0327425934374332,1.0055620670318604
image_customer/43/43_4.jpg,172,37,133,191,image_customer/72/72_3.jpg,316,502,153,197,0.0049994550645351,0.99983811378479
image_customer/16/16_2.jpg,355,15,236,347,image_customer/33/33_4.jpg,321,190,317,438,-0.0073697878979146,1.023106336593628
image_customer/44/44_2.jpg,81,71,192,254,image_customer/68/68_3.jpg,318,45,103,131,0.0897205248475074,1.0295650959014893
image_customer/27/27_2.jpg,154,138,334,458,image_customer/56/56_4.jpg,273,266,596,866,-0.009135665372014,1.0221178531646729
image_customer/47/47_4.jpg,325,174,474,677,image_customer/61/61_4.jpg,153,76,246,400,-0.0321841798722744,0.9967684745788574
image_customer/29/29_2.jpg,233,53,81,116,image_customer/70/70_2.jpg,213,34,107,146,0.0367911234498024,1.016446828842163
image_customer/38/38_3.jpg,178,80,244,302,image_customer/43/43.jpg,64,82,282,443,-0.0327790006995201,1.4183218479156494
image_customer/58/58_3.jpg,153,74,167,250,image_customer/8/8_3.jpg,241,64,160,205,-0.0459435395896434,1.4498076438903809
image_customer/2/2.jpg,309,68,198,265,image_customer/39/39_2.jpg,595,281,355,472,0.0293066445738077,1.3655493259429932
image_customer/3/3.jpg,198,55,102,146,image_customer/4/4.jpg,352,123,243,342,-0.0439992360770702,1.0468025207519531
image_customer/1/1_2.jpg,178,114,267,312,image_customer/46/46_2.jpg,118,32,65,92,0.057467196136713,1.0070409774780271
image_customer/35/35_3.jpg,224,141,211,287,image_customer/56/56_3.jpg,113,99,163,233,0.042797140777111,1.039428949356079
image_customer/15/15_3.jpg,266,55,148,208,image_customer/35/35_4.jpg,931,823,1367,1847,-0.0235732197761535,0.9977965354919434
image_customer/24/24_3.jpg,110,42,85,104,image_customer/37/37_2.jpg,325,134,152,219,0.0439964495599269,1.0076017379760742
image_customer/51/51_4.jpg,70,59,107,137,image_customer/62/62_2.jpg,115,63,131,181,0.008239509537816,1.0272390842437744
image_customer/25/25_4.jpg,704,168,424,578,image_customer/37/37_2.jpg,325,134,152,219,-0.0112550240010023,1.001481056213379
image_customer/30/30_2.jpg,52,47,97,129,image_customer/53/53.jpg,424,76,208,321,-0.0202076062560081,1.0062918663024902
image_customer/36/36.jpg,207,31,103,143,image_customer/45/45_4.jpg,165,24,62,100,-0.0116554284468293,1.0056860446929932
image_customer/71/71_2.jpg,1632,330,659,850,image_customer/9/9_2.jpg,117,31,74,95,-0.0404978059232234,1.3547582626342771
image_customer/22/22.jpg,71,28,55,78,image_customer/72/72_2.jpg,488,647,834,1081,-0.0213030148297548,1.4678499698638916
image_customer/42/42.jpg,60,33,94,133,image_customer/58/58.jpg,68,34,84,124,0.0594492182135582,1.3708834648132324
image_customer/3/3.jpg,198,55,102,146,image_customer/62/62_4.jpg,100,63,129,171,0.0208813399076461,1.1732354164123535
image_customer/40/40.jpg,65,52,83,115,image_customer/51/51_3.jpg,208,48,148,195,0.0112641155719757,1.0012354850769043
image_customer/19/19_2.jpg,406,108,240,335,image_customer/67/67_2.jpg,323,245,385,578,-0.0198921468108892,0.9917795658111572
image_customer/20/20_2.jpg,169,65,123,156,image_customer/48/48_3.jpg,709,252,658,925,0.1273415088653564,1.0049405097961426
image_customer/39/39_2.jpg,595,281,355,472,image_customer/60/60.jpg,215,323,234,336,-0.0048077255487442,1.0051867961883545
image_customer/17/17_2.jpg,376,88,171,238,image_customer/36/36_2.jpg,71,39,69,98,-0.0032545302528887,1.004258155822754
image_customer/46/46.jpg,260,74,265,424,image_customer/49/49_2.jpg,64,27,86,127,-0.0753607600927352,1.0182602405548096
image_customer/24/24_3.jpg,110,42,85,104,image_customer/30/30_3.jpg,61,51,92,133,-0.0115593969821929,1.0059566497802734
image_customer/10/10_3.jpg,234,103,125,166,image_customer/55/55_4.jpg,769,227,694,980,0.0069584432058036,1.0347621440887451
image_customer/48/48.jpg,109,35,310,376,image_customer/62/62_4.jpg,100,63,129,171,-0.0370385758578777,1.0006482601165771
image_customer/34/34_2.jpg,105,26,73,97,image_customer/43/43_2.jpg,289,193,435,654,-0.0120984241366386,1.4267797470092771
image_customer/51/51_4.jpg,70,59,107,137,image_customer/57/57_3.jpg,42,39,130,163,-0.0283945444971323,1.4163119792938232
image_customer/15/15_4.jpg,414,45,152,214,image_customer/52/52.jpg,166,120,285,387,0.0145534705370664,1.358041763305664
image_customer/13/13_2.jpg,218,98,175,222,image_customer/37/37_2.jpg,325,134,152,219,-0.0780509859323501,1.0822970867156982
image_customer/43/43_2.jpg,289,193,435,654,image_customer/72/72.jpg,195,624,540,791,0.0313615202903747,1.013141393661499
image_customer/5/5_4.jpg,235,77,210,258,image_customer/68/68_3.jpg,318,45,103,131,-0.0350227616727352,1.0150885581970217
image_customer/15/15_4.jpg,414,45,152,214,image_customer/35/35_3.jpg,224,141,211,287,-0.0250762421637773,1.0384407043457031
image_customer/30/30.jpg,168,141,227,294,image_customer/45/45.jpg,110,71,170,280,0.000452522363048,1.0249722003936768
image_customer/14/14_4.jpg,328,87,218,287,image_customer/50/50.jpg,33,47,69,90,0.0733343809843063,1.013016939163208
image_customer/20/20.jpg,51,23,82,112,image_customer/25/25_3.jpg,304,259,405,546,0.0236706063151359,1.0337796211242676
image_customer/21/21_4.jpg,71,16,78,110,image_customer/31/31_3.jpg,199,168,403,522,-0.032324630767107,1.0112602710723877
image_customer/3/3_3.jpg,54,22,95,120,image_customer/38/38_2.jpg,125,21,134,165,-0.0561459511518478,1.0134994983673096
image_customer/14/14_2.jpg,154,28,277,381,image_customer/69/69_4.jpg,449,149,317,411,0.0365545041859149,1.1462113857269287
image_customer/45/45_3.jpg,177,141,354,528,image_customer/51/51_2.jpg,407,80,402,519,-0.0408152937889099,1.4281556606292725
image_customer/22/22_3.jpg,479,109,160,234,image_customer/26/26_3.jpg,281,85,210,316,-0.0295931566506624,1.4135267734527588
image_customer/38/38_4.jpg,44,50,80,98,image_customer/44/44_3.jpg,90,472,519,779,-0.0598854348063468,1.3452250957489014
image_customer/17/17_4.jpg,78,42,105,149,image_customer/5/5_2.jpg,208,38,175,239,0.0298890192061662,0.9985299110412598
image_customer/47/47_4.jpg,325,174,474,677,image_customer/63/63_4.jpg,72,31,68,94,-0.0123367272317409,0.9962255954742432
image_customer/3/3_2.jpg,148,78,147,213,image_customer/30/30_2.jpg,52,47,97,129,0.046507004648447,0.9998352527618408
image_customer/35/35_2.jpg,270,276,872,1162,image_customer/63/63.jpg,66,14,92,125,0.0774556919932365,1.027862548828125
image_customer/12/12_3.jpg,71,53,94,122,image_customer/50/50_4.jpg,191,58,133,171,0.0196521878242492,0.997777223587036
image_customer/11/11_4.jpg,575,80,284,352,image_customer/9/9.jpg,216,55,122,172,0.0944330394268035,1.004680633544922
image_customer/20/20_4.jpg,426,84,317,377,image_customer/66/66.jpg,47,56,86,137,-0.0183542687445878,1.0064988136291504
image_customer/51/51_4.jpg,70,59,107,137,image_customer/63/63_3.jpg,165,78,166,230,-0.1065564304590225,1.0259363651275637
image_customer/19/19_4.jpg,197,271,428,586,image_customer/3/3.jpg,198,55,102,146,0.0149411894381046,1.0261926651000977
image_customer/49/49_4.jpg,50,43,156,218,image_customer/55/55_3.jpg,133,-15,166,223,-0.0578898303210735,1.3280739784240725
image_customer/28/28_4.jpg,393,95,310,313,image_customer/7/7.jpg,104,88,145,189,0.1967683434486389,1.4411301612854004
image_customer/15/15_3.jpg,266,55,148,208,image_customer/45/45_4.jpg,165,24,62,100,-0.0284161400049924,1.3817589282989502
image_customer/10/10_2.jpg,181,96,211,263,image_customer/3/3_2.jpg,148,78,147,213,-0.0308541301637887,1.1602668762207031
image_customer/17/17_3.jpg,156,47,139,199,image_customer/50/50_3.jpg,339,141,224,296,0.0372110567986965,1.0145444869995115
image_customer/26/26_2.jpg,221,67,158,225,image_customer/3/3_4.jpg,78,271,316,420,0.0879864543676376,1.006495237350464
image_customer/51/51_3.jpg,208,48,148,195,image_customer/60/60.jpg,215,323,234,336,0.1156323999166488,1.015881061553955
image_customer/40/40_2.jpg,204,52,138,183,image_customer/67/67_4.jpg,602,169,494,734,-0.0131635516881942,1.0107951164245603
image_customer/22/22_3.jpg,479,109,160,234,image_customer/68/68_3.jpg,318,45,103,131,0.0441687926650047,1.0281729698181152
image_customer/47/47_3.jpg,405,101,202,287,image_customer/8/8_4..jpg,488,187,244,312,0.0150139452889561,0.999300479888916
image_customer/32/32_2.jpg,290,72,174,237,image_customer/55/55_2.jpg,59,54,114,151,0.047966681420803,1.0119893550872805
image_customer/62/62_4.jpg,100,63,129,171,image_customer/65/65.jpg,52,45,76,115,0.0859142243862152,1.0018064975738523
image_customer/39/39_3.jpg,322,421,701,902,image_customer/64/64_3.jpg,76,25,53,72,0.096829742193222,1.048285722732544
image_customer/41/41.jpg,120,86,216,325,image_customer/46/46_4.jpg,564,151,335,475,0.1181055530905723,1.4472944736480713
image_customer/49/49_2.jpg,64,27,86,127,image_customer/55/55_4.jpg,769,227,694,980,-0.0284051410853862,1.400758981704712
image_customer/63/63.jpg,66,14,92,125,image_customer/9/9_2.jpg,117,31,74,95,-0.0019685847219079,1.3535068035125732
image_customer/52/52_2.jpg,331,196,181,237,image_customer/7/7_3.jpg,89,56,145,194,0.0040556662715971,1.0397775173187256
image_customer/14/14_4.jpg,328,87,218,287,image_customer/27/27_3.jpg,105,103,168,242,-0.0708444267511367,1.007737159729004
image_customer/36/36_2.jpg,71,39,69,98,image_customer/70/70.jpg,334,72,244,368,0.1077670156955719,1.0017902851104736
image_customer/31/31_2.jpg,407,157,243,314,image_customer/52/52.jpg,166,120,285,387,0.0441523715853691,0.9984297752380372
image_customer/12/12_4.jpg,116,87,139,179,image_customer/25/25_2.jpg,254,85,142,194,0.0417595244944095,1.007152795791626
image_customer/34/34_4.jpg,298,331,583,759,image_customer/68/68_2.jpg,44,56,209,278,0.0494439788162708,0.9931843280792236
image_customer/36/36_3.jpg,859,280,224,326,image_customer/68/68.jpg,65,40,107,142,-0.0124094802886247,1.0114586353302002
image_customer/27/27_2.jpg,154,138,334,458,image_customer/65/65.jpg,52,45,76,115,0.0275256689637899,1.0051286220550537
image_customer/23/23.jpg,348,160,401,528,image_customer/55/55_4.jpg,769,227,694,980,0.0157266985625028,1.0119268894195557
image_customer/36/36_4.jpg,134,32,69,92,image_customer/50/50_3.jpg,339,141,224,296,-0.0283460319042205,1.2855634689331057
image_customer/37/37_2.jpg,325,134,152,219,image_customer/54/54_2.jpg,257,118,260,341,0.1248952373862266,1.4700331687927246
image_customer/15/15_3.jpg,266,55,148,208,image_customer/50/50_3.jpg,339,141,224,296,-0.0760264098644256,1.414247751235962
image_customer/14/14.jpg,102,71,228,307,image_customer/52/52_2.jpg,331,196,181,237,-0.0088598355650901,1.176100492477417
image_customer/37/37.jpg,489,147,590,923,image_customer/59/59_4.jpg,275,300,551,780,-0.0445614233613014,0.9987726211547852
image_customer/40/40_2.jpg,204,52,138,183,image_customer/55/55_2.jpg,59,54,114,151,0.0206709168851375,1.0093345642089844
image_customer/14/14_4.jpg,328,87,218,287,image_customer/18/18_2.jpg,337,229,556,694,0.0837784558534622,0.9964599609375
image_customer/15/15_4.jpg,414,45,152,214,image_customer/24/24_2.jpg,117,28,41,53,-0.0298403427004814,1.000459909439087
image_customer/15/15.jpg,391,61,218,317,image_customer/18/18_4.jpg,491,95,356,464,-0.004121963866055,0.9983017444610596
image_customer/14/14_2.jpg,154,28,277,381,image_customer/56/56_3.jpg,113,99,163,233,0.0665346905589103,1.023890256881714
image_customer/14/14_4.jpg,328,87,218,287,image_customer/55/55_2.jpg,59,54,114,151,-0.0038085130508989,1.0046367645263672
image_customer/12/12.jpg,109,61,128,159,image_customer/20/20_4.jpg,426,84,317,377,0.0610237047076225,1.0198736190795898
image_customer/44/44_4.jpg,912,449,755,1063,image_customer/6/6_3.jpg,199,110,159,201,-0.0356854684650898,1.0337238311767578
image_customer/22/22.jpg,71,28,55,78,image_customer/33/33_2.jpg,201,130,228,322,0.0843788608908653,1.4316785335540771
image_customer/50/50.jpg,33,47,69,90,image_customer/54/54_2.jpg,257,118,260,341,-0.0720492824912071,1.429076910018921
image_customer/38/38_3.jpg,178,80,244,302,image_customer/48/48_2.jpg,78,-13,103,138,0.0049059581942856,1.3378410339355469
image_customer/30/30_4.jpg,45,57,96,142,image_customer/31/31_3.jpg,199,168,403,522,-0.0089150071144104,1.0373427867889404
image_customer/12/12.jpg,109,61,128,159,image_customer/30/30_4.jpg,45,57,96,142,0.0082956803962588,1.0277326107025146
image_customer/48/48_2.jpg,78,-13,103,138,image_customer/66/66_2.jpg,84,23,60,87,0.0425134412944316,1.0226635932922363
image_customer/40/40.jpg,65,52,83,115,image_customer/6/6_3.jpg,199,110,159,201,0.0031076960731297,1.0048527717590332
image_customer/5/5_2.jpg,208,38,175,239,image_customer/59/59_2.jpg,115,39,74,100,0.0336800888180732,1.0059154033660889
image_customer/23/23_4.jpg,517,69,165,215,image_customer/48/48_2.jpg,78,-13,103,138,0.0912247598171234,1.002859115600586
image_customer/33/33_2.jpg,201,130,228,322,image_customer/8/8_3.jpg,241,64,160,205,-0.0024666297249495,1.0064399242401123
image_customer/30/30_3.jpg,61,51,92,133,image_customer/51/51_4.jpg,70,59,107,137,0.1159885004162788,1.0161306858062744
image_customer/18/18_3.jpg,102,54,168,207,image_customer/29/29_2.jpg,233,53,81,116,0.0751421824097633,1.0148911476135254
image_customer/5/5_4.jpg,235,77,210,258,image_customer/59/59_3.jpg,57,88,176,249,-0.0010988489957526,1.1185832023620603
image_customer/12/12_4.jpg,116,87,139,179,image_customer/18/18.jpg,373,85,718,890,0.0653817877173423,1.4690337181091309
image_customer/54/54_2.jpg,257,118,260,341,image_customer/71/71.jpg,199,158,279,400,0.0230998285114765,1.465118646621704
image_customer/15/15_3.jpg,266,55,148,208,image_customer/57/57.jpg,74,116,224,281,0.0303974691778421,1.3001224994659424
image_customer/16/16_4.jpg,113,15,71,99,image_customer/39/39_4.jpg,505,56,213,279,-0.074707880616188,1.005995273590088
image_customer/33/33_3.jpg,36,47,100,143,image_customer/53/53_2.jpg,45,16,68,103,-0.0935887172818183,1.0064895153045654
image_customer/22/22_4.jpg,470,119,260,336,image_customer/69/69_3.jpg,53,51,193,270,-0.1071500182151794,1.0141263008117676
image_customer/11/11_4.jpg,575,80,284,352,image_customer/5/5_4.jpg,235,77,210,258,-0.071131095290184,1.0049686431884766
image_customer/45/45_2.jpg,753,131,246,393,image_customer/55/55_3.jpg,133,-15,166,223,-0.0163382403552532,1.004878282546997
image_customer/61/61.jpg,77,21,67,103,image_customer/9/9_4.jpg,435,157,187,252,-0.1082281917333602,1.019603967666626
image_customer/32/32_3.jpg,33,44,110,156,image_customer/68/68_3.jpg,318,45,103,131,-0.0205910466611385,1.0097994804382324
image_customer/27/27_2.jpg,154,138,334,458,image_customer/66/66_3.jpg,356,90,222,349,0.0393644124269485,1.0342819690704346
image_customer/24/24_4.jpg,265,315,544,713,image_customer/4/4.jpg,352,123,243,342,-0.0179974492639303,1.0076539516448977
image_customer/12/12.jpg,109,61,128,159,image_customer/20/20_3.jpg,194,155,234,339,-0.0608539804816246,1.2751796245574951
image_customer/57/57_3.jpg,42,39,130,163,image_customer/71/71.jpg,199,158,279,400,-0.1299837082624435,1.4455235004425049
image_customer/19/19_3.jpg,416,158,402,552,image_customer/9/9_4.jpg,435,157,187,252,-0.0597575604915618,1.3919947147369385
image_customer/37/37.jpg,489,147,590,923,image_customer/65/65_2.jpg,884,202,358,497,0.0652345269918441,1.3780741691589355
image_customer/3/3_3.jpg,54,22,95,120,image_customer/6/6_4.jpg,216,120,231,320,-0.0234329309314489,1.43645977973938
image_customer/24/24_2.jpg,117,28,41,53,image_customer/29/29_2.jpg,233,53,81,116,0.0260391291230916,1.4638559818267822
image_customer/37/37_4.jpg,118,24,83,107,image_customer/9/9_2.jpg,117,31,74,95,0.0254963040351867,1.275024175643921
image_customer/3/3_3.jpg,54,22,95,120,image_customer/52/52_3.jpg,156,146,325,430,-9.792672062758356e-05,1.0002293586730957
image_customer/48/48_3.jpg,709,252,658,925,image_customer/64/64_4.jpg,958,103,179,242,0.0209132507443428,1.0077388286590576
image_customer/14/14_2.jpg,154,28,277,381,image_customer/6/6_2.jpg,241,53,128,160,-0.0101003581658005,1.016296148300171
image_customer/17/17.jpg,265,126,269,377,image_customer/60/60_3.jpg,145,25,48,63,0.0852515250444412,1.0103554725646973
image_customer/28/28_4.jpg,393,95,310,313,image_customer/63/63_2.jpg,521,317,778,1146,0.0508039481937885,1.1390304565429688
image_customer/13/13.jpg,281,53,137,180,image_customer/27/27.jpg,219,92,272,399,-0.0541722290217876,1.4475557804107666
image_customer/49/49_2.jpg,64,27,86,127,image_customer/64/64_4.jpg,958,103,179,242,-0.052517332136631,1.3940129280090332
image_customer/43/43.jpg,64,82,282,443,image_customer/61/61_3.jpg,133,36,81,131,0.0266582556068897,1.316033124923706
image_customer/18/18_4.jpg,491,95,356,464,image_customer/32/32_3.jpg,33,44,110,156,0.0424010083079338,1.012678861618042
image_customer/33/33_4.jpg,321,190,317,438,image_customer/36/36.jpg,207,31,103,143,0.0684099644422531,1.0063753128051758
image_customer/13/13.jpg,281,53,137,180,image_customer/43/43_2.jpg,289,193,435,654,0.024541612714529,1.0232808589935305
image_customer/1/1_3.jpg,249,118,187,234,image_customer/19/19_4.jpg,197,271,428,586,-0.0006631182041019,1.0092835426330566
image_customer/17/17_4.jpg,78,42,105,149,image_customer/39/39_4.jpg,505,56,213,279,0.0705653727054596,1.0032203197479248
image_customer/20/20_2.jpg,169,65,123,156,image_customer/56/56_2..jpg,468,94,271,404,0.0629559308290481,1.0063903331756592
image_customer/13/13.jpg,281,53,137,180,image_customer/56/56_4.jpg,273,266,596,866,0.0370336845517158,1.0173523426055908
image_customer/29/29_3.jpg,546,148,137,183,image_customer/30/30_4.jpg,45,57,96,142,0.0019610077142715,1.0064618587493896
image_customer/16/16_2.jpg,355,15,236,347,image_customer/30/30_3.jpg,61,51,92,133,-0.0235892105847597,1.0071170330047607
image_customer/29/29_2.jpg,233,53,81,116,image_customer/62/62_3.jpg,80,39,56,79,-0.0269912555813789,1.308143138885498
image_customer/59/59_4.jpg,275,300,551,780,image_customer/62/62.jpg,29,54,130,184,0.0977933779358863,1.428816556930542
